Copper T,Copper C,Brass T,Brass C,Ti T,Ti C,PB T,PB C,S T,S C,Al T,Al C
180.235931,3558060.769,171.538574,7048705.754,286.155273,595035.6643,246.79567,30920660.27,241.301117,186158.3505,175.252319,8717952.623
180.361496,3555654.583,171.766556,7049936.324,286.245605,594993.3178,246.985794,30920660.27,241.585815,186277.9902,175.357681,8714133.984
180.466309,3553251.65,172.036102,7043787.766,286.329529,594756.2889,247.174042,30920660.27,241.820938,185961.3853,175.467407,8712225.919
180.550644,3553594.727,172.066422,7048705.754,286.438446,594832.4562,247.350784,30876041.72,242.008957,186121.6498,175.582077,8710318.689
180.665985,3551194.576,172.156494,7042559.342,286.532562,594790.1386,247.550415,30876041.72,242.208405,185605.1854,175.70665,8706506.734
180.798096,3549139.883,172.348755,7040103.777,286.639648,594815.5284,247.757141,30876041.72,242.446259,185958.2456,175.827606,8702698.113
180.933273,3547429.454,172.533661,7038876.637,286.744537,594637.8453,247.957352,30853780.69,242.763977,185322.038,175.928619,8698892.823
181.052338,3544696.195,172.695587,7040103.777,286.829346,594739.3655,248.131577,30853780.69,243.001144,185507.2352,176.039612,8696991.426
181.16893,3542649.012,172.85434,7030298.619,286.908875,594663.2221,248.302429,30831551.74,243.216003,185177.6747,176.174103,8693191.124
181.233734,3540944.833,173.070572,7033972.351,286.997986,594587.0981,248.486557,30831551.74,243.464279,185484.3256,176.300583,8691292.218
181.362411,3539242.292,173.312057,7032747.347,287.095795,594561.7278,248.682999,30809354.8,243.717468,185220.2333,176.422699,8687496.894
181.47406,3537201.402,173.460892,7054862.904,287.168488,594384.1962,248.876938,30809354.8,243.990738,185161.0718,176.532425,8683704.883
181.620102,3534823.337,173.531479,7021741.482,287.243347,594122.3195,249.060699,30787189.8,244.258118,184994.1703,176.650192,8681810.118
181.754395,3532787.54,173.511673,6999832.773,287.306793,594544.8155,249.24411,30787189.8,244.559799,185378.1824,176.776978,8679916.181
181.847107,3531431.644,173.666931,7022962.655,287.407043,594341.9424,249.436203,30765056.66,244.91806,184703.59,176.896942,8676130.783
181.944778,3529399.75,173.851257,7019300.411,287.505127,594341.9424,249.626999,30765056.66,245.139893,185087.4322,177.033951,8672348.686
182.071289,3528384.679,174.058578,7011987.37,287.597931,594282.7972,249.822113,30742955.33,245.370621,184880.3112,177.154861,8670458.874
182.202484,3526356.289,174.269409,7088298.274,287.701263,594088.5457,250.022751,30720885.73,245.619904,185062.5531,177.28627,8666681.719
182.329315,3525005.324,174.435516,7010770.011,287.79068,594206.7706,250.24469,30720885.73,245.843781,184853.4195,177.409348,8664794.376
182.433197,3522643.625,174.504227,6984094.65,287.875427,594096.9888,250.454239,30720885.73,246.049133,184822.4004,177.549789,8659137.274
182.529312,3520285.088,174.565216,7005904.8,287.969757,594054.7758,250.644669,30676841.45,246.287216,184570.4975,177.672241,8657253.214
182.661743,3517929.707,174.79718,6981679.679,288.062897,594113.8757,250.825485,30676841.45,246.525879,184874.1047,177.782593,8653487.554
182.786713,3515913.316,175.097183,7002260.32,288.152557,593919.7346,251.01033,30676841.45,246.752457,184534.4202,177.896988,8651605.952
182.870743,3514234.755,175.281525,7004689.552,288.224976,594265.9007,251.186172,30654866.63,247.01181,184802.7603,178.041138,8647845.202
182.969681,3511552.389,175.317642,6994982.724,288.322693,593860.6734,251.385803,30654866.63,247.274841,183947.8302,178.172592,8645966.052
183.055893,3509543.3,175.465866,7002260.32,288.415466,593818.494,251.58139,30632923.28,247.602097,184289.468,178.281708,8642210.203
183.183014,3506868.089,175.750244,6993771.262,288.50177,593751.0194,251.801315,30632923.28,247.863815,183841.3919,178.417191,8638457.615
183.302734,3504864.355,176.10817,6992560.219,288.580322,593894.4212,252.013229,30611011.32,248.090576,183723.8391,178.546158,8636582.542
183.42215,3502529.557,176.393509,6990139.392,288.657318,593759.4529,252.22049,30589130.68,248.373856,183370.0456,178.686279,8632834.839
183.538132,3500197.869,176.594528,6992560.219,288.732178,593649.8363,252.41629,30589130.68,248.667923,183409.7412,178.805649,8630962.207
183.655334,3497204.541,176.687195,6987720.24,288.835754,593616.1162,252.574173,30567281.3,248.952042,183209.4034,178.933701,8627219.378
183.756424,3494216.329,176.748535,6980472.82,288.939362,593447.5735,252.723129,30545463.11,249.185516,182643.3078,179.06517,8623479.795
183.861862,3492558.416,176.942505,6982886.956,289.003693,593565.5433,252.90686,30545463.11,249.432236,182792.8456,179.180801,8621611.218
183.989349,3489247.307,177.117645,6990139.392,289.077576,593523.4059,253.092178,30545463.11,249.633224,182435.5741,179.297363,8617876.494
184.10347,3487594.105,177.198471,6997406.908,289.144073,593582.4,253.27774,30523676.05,249.866913,182514.1749,179.416428,8614145.004
184.209213,3484622.286,177.415802,6978060.353,289.218597,593397.0293,253.460526,30501920.04,250.116638,182011.4946,179.538284,8612280.47
184.326431,3482973.464,177.723557,6966022.989,289.30484,593565.5433,253.682434,30501920.04,250.362961,182203.1913,179.656097,8610416.744
184.443039,3480338.59,178.013748,6976854.745,289.390503,593363.3379,253.877502,30480195.03,250.61293,181681.2397,179.76152,8606691.709
184.559021,3478365.05,178.168762,6970832.948,289.470825,593953.4892,254.065811,30480195.03,250.876785,181967.3912,179.902298,8602969.897
184.704773,3476722.142,178.313568,6972036.475,289.567596,592665.1051,254.244217,30436837.71,251.131042,181298.4485,180.034988,8599251.302
184.84404,3475408.932,178.485489,6967224.856,289.65509,593304.3873,254.422607,30436837.71,251.351944,181341.233,180.148773,8597393.209
184.961563,3473113.201,178.609818,6970832.948,289.719421,593186.5212,254.628723,30436837.71,251.603653,181188.0983,180.262268,8593679.433
185.057709,3471475.249,178.742157,6966022.989,289.797302,593253.8675,254.825577,30436837.71,251.857513,181065.9751,180.397141,8591823.747
185.160355,3469838.841,178.988586,6961219.663,289.869354,593102.3598,255.013458,30415205.27,252.14035,180539.658,180.518692,8588114.779
185.253708,3467877.187,179.289032,6932538.243,289.963959,593531.8329,255.203201,30393603.56,252.375626,180406.5864,180.644592,8584409.013
185.353867,3466244.169,179.48111,6958820.483,290.047424,593093.9449,255.397522,30372032.52,252.594299,180091.9398,180.783508,8580706.442
185.411865,3463634.537,179.620499,6955224.813,290.116333,591332.1053,255.578613,30372032.52,252.829514,180237.3273,180.91095,8578856.355
185.517288,3461028.831,179.782867,6954027.082,290.204712,592900.4698,255.774475,30350492.07,253.090973,179464.9529,181.051117,8575158.572
185.661514,3458102.094,179.968903,6950436.362,290.271515,593026.6349,255.967499,30350492.07,253.340042,179909.5553,181.183517,8571463.975
185.819687,3456478.267,180.130966,6950436.362,290.348755,592765.9528,256.153442,30328982.15,253.573044,179463.9782,181.338867,8567772.561
185.958908,3453559.218,180.27066,6946849.349,290.437775,592992.9856,256.344971,30328982.15,253.78508,179657.1811,181.463531,8565928.046
186.046371,3451939.654,180.391815,6945654.5,290.537598,592547.4928,256.533661,30307502.7,254.046127,179049.7049,181.576691,8564084.325
186.123611,3449351.508,180.511032,6943266.036,290.61734,592782.7641,256.734344,30307502.7,254.278778,179203.1322,181.692993,8560399.263
186.254471,3447735.887,180.756226,6938494.032,290.692108,592866.8348,256.927673,30286053.66,254.471649,178896.54,181.812073,8556717.371
186.361481,3446767.24,180.961777,6937302.055,290.757324,592740.7376,257.109833,30286053.66,254.70549,178730.1013,181.927124,8553038.644
186.446442,3445476.558,181.077499,6937302.055,290.853119,592572.6915,257.301239,30264634.95,254.950394,178321.13,182.032532,8551200.467
186.579803,3444186.842,181.153564,6936110.489,290.939362,592614.6941,257.510193,30243246.52,255.207901,178433.7958,182.171143,8549363.08
186.685852,3442898.091,181.211105,6942072.42,291.044403,592522.2962,257.707977,30221888.29,255.462265,178086.6259,182.302322,8545690.673
186.786942,3440323.48,181.327469,6928969.675,291.120422,592555.8921,257.895355,30221888.29,255.709869,178009.8735,182.407761,8542021.42
186.925568,3438073.852,181.523422,6930158.789,291.209717,592345.9803,258.083008,30221888.29,255.923553,177676.769,182.523117,8538355.316
187.057373,3436147.94,181.778534,6927780.968,291.304565,592379.5562,258.278351,30200560.21,256.177551,177611.8252,182.636612,8534692.358
187.193237,3433903.768,181.922089,6925404.779,291.383667,592262.0572,258.470581,30200560.21,256.436157,178348.0798,182.762527,8531032.541
187.310135,3432622.7,181.994003,6923030.219,291.435913,593869.11,258.678162,30179262.21,256.681152,177226.0087,182.877579,8529203.81
187.367828,3430063.429,182.161224,6920657.286,291.48407,592178.1579,258.878662,30157994.23,256.975403,176148.9513,183.005035,8525548.698
187.479782,3427827.195,182.419525,6921843.549,291.563782,591357.2008,259.07486,30157994.23,257.239746,176720.8023,183.116043,8521896.717
187.612823,3425912.742,182.671768,6926592.67,291.645355,592236.8849,259.272858,30136756.21,257.466858,176674.502,183.237625,8520071.9
187.731293,3424318.998,182.857193,6915916.298,291.741119,592312.4082,259.453308,30136756.21,257.739136,176564.9897,183.364136,8516424.609
187.870529,3422408.461,183.019913,6892308.46,291.843353,592111.0555,259.634399,30136756.21,257.968323,176185.5817,183.508026,8512780.439
187.998901,3420182.194,183.106873,6908816.983,291.931091,592220.1046,259.825928,30094369.77,258.228546,176191.2185,183.644501,8509139.387
188.085129,3418276.269,183.204697,6906453.782,292.02005,592027.199,260.019226,30094369.77,258.470917,175979.148,183.79303,8507320.028
188.190567,3416689.62,183.3508,6901732.228,292.11026,591934.9842,260.213806,30073221.24,258.663788,175871.4318,183.926086,8503683.645
188.308105,3414154.044,183.573318,6877049.602,292.174469,592027.199,260.425507,30073221.24,258.881775,175509.9101,184.022522,8500050.368
188.404861,3412571.218,183.844101,6917100.936,292.241211,592186.5467,260.664886,30052102.4,259.118561,175503.3847,184.117111,8498234.894
188.511536,3410357.727,184.069809,6894661.988,292.321838,591976.8965,260.849854,30031013.21,259.377747,175310.6363,184.226578,8494606.271
188.6418,3407831.536,184.355011,6893485.023,292.40741,591918.221,261.01944,30031013.21,259.588654,175049.6593,184.351868,8490980.745
188.770493,3404679.056,184.554184,6892308.46,292.489227,591775.7718,261.182281,30009953.59,259.82782,174729.3793,184.471893,8489169.143
188.867554,3401846.806,184.626129,6888781.178,292.578796,591893.0779,261.361389,30009953.59,260.08075,174818.1256,184.596237,8485548.256
188.979187,3399647.2,184.73642,6887606.22,292.659729,591775.7718,261.559204,29988923.49,260.330963,174440.6543,184.733002,8481930.457
189.117508,3397764.087,185.003708,6882910.391,292.73877,591759.0176,261.783691,29967922.84,260.581665,174165.7332,184.853943,8480122.714
189.231628,3395883.059,185.326614,6933728.583,292.810394,591675.2607,261.992554,29967922.84,260.829956,173594.767,184.973648,8476509.538
189.343262,3393378.258,185.39856,6873537.917,292.878662,591683.6354,262.177399,29946951.59,261.076385,173257.9779,185.098328,8472899.441
189.438766,3391502.082,185.510147,6850218.026,292.976868,591499.4485,262.352753,29946951.59,261.344543,172798.6023,185.229828,8469292.417
189.581726,3389940.185,185.656876,6873537.917,293.075684,591574.7838,262.539734,29926009.66,261.60318,172490.1011,185.362549,8465688.462
